FrameNumber,dx,dy,X,Y
3574,-0.28,-4.15,-0.13,-12.61
3575,-0.11,-3.5,0.15,-8.04
3576,-0.03,-1,0.26,-4.27
3577,-0.23,1.01,0.29,-3.13
3578,-0.08,-1.96,0.51,-4.03
3579,-0.32,0.35,0.57,-1.94
3580,-0.1,2.47,0.88,-2.22
3581,-0.01,1.77,0.95,-4.61
3582,-0.03,0.09,0.93,-6.23
3583,-0.05,-0.21,0.93,-6.12
3584,0.01,1.38,0.95,-5.7
3585,0.11,2.27,0.91,-6.89
3586,0.08,3.41,0.77,-8.93
3587,0.08,3.62,0.66,-12.04
3588,0.12,2.46,0.56,-15.25
3589,0.06,1.7,0.41,-17.2
3590,-0.01,-4.28,0.34,-18.33
3591,-0.12,-3.58,0.34,-13.43
3592,-0.15,-3.36,0.45,-9.4
3593,-0.07,-2.23,0.59,-5.73
3594,0.03,-1.05,0.64,-3.31
3595,0.04,-0.6,0.58,-2.15
3596,0.03,-1.05,0.52,-1.48
3597,-0.04,-0.48,0.48,-0.38
3598,-0.14,-1.49,0.51,0.1
3599,-0.14,-2.78,0.63,1.59
3600,-0.09,-1.45,0.75,4.31
3601,0.09,1.43,0.82,5.62
3602,0.06,1.76,0.7,4
3603,-0.09,-0.57,0.61,2.11
3604,-0.58,-3.26,0.68,2.61
3605,-0.15,0.02,1.25,5.78
3606,-0.26,-1.68,1.35,5.57
3607,-0.24,-1.57,1.57,7.07
3608,-0.14,-0.88,1.76,8.4
3609,-0.14,0.45,1.84,8.99
3610,-0.3,-0.46,1.92,8.24
3611,-0.33,-2.15,2.15,8.42
3612,-0.28,-2.41,2.41,10.29
3613,-0.15,-0.82,2.61,12.35
3614,-0.06,1.55,2.67,12.76
3615,-0.08,0.69,2.64,10.78
3616,-0.25,-0.89,2.64,9.73
3617,-0.23,-1.89,2.8,10.3
3618,0.44,0.71,2.94,11.85
3619,0.13,-1.77,2.39,10.75
3620,0.18,-0.86,2.18,12.16
3621,0.19,1.02,1.93,12.61
3622,0.14,1.02,1.67,11.17
3623,0.11,-0.21,1.47,9.78
3624,0.07,-1.34,1.31,9.66
3625,0.12,-0.38,1.2,10.68
3626,0.19,0.71,1.04,10.71
3627,0.18,1.06,0.81,9.64
3628,0.16,-0.45,0.61,8.26
3629,0.12,-0.6,0.43,8.43
3630,0.76,2.22,0.3,8.75
3631,0.08,-0.55,-0.47,6.24
3632,0.1,-0.3,-0.54,6.58
3633,0.18,0.84,-0.62,6.67
3634,0.34,1.32,-0.78,5.61
3635,0,-0,-1.09,4.1
3636,0.19,-0.29,-1.05,3.97
3637,0.23,-0.07,-1.21,4.12
3638,0.31,0.92,-1.39,4.05
3639,0.41,1.21,-1.66,3
3640,0.41,0.61,-2.02,1.69
3641,1.69,1.39,-2.36,1.03
3642,0.27,0.59,-3.97,-0.39
3643,0.4,-0.27,-4.11,-0.97
3644,0.09,0.93,-4.37,-0.67
3645,0,0,-4.31,-1.57
3646,0.1,0.91,-4.17,-1.52
3647,0.1,0.5,-4.13,-2.38
3648,0.07,0.01,-4.09,-2.8
3649,0.03,-0.3,-4.02,-2.72
3650,0,0.43,-3.91,-2.32
3651,-0.06,0.17,-3.79,-2.68
3652,0.3,0.72,-3.61,-2.75
3653,0.18,-0.15,-3.78,-3.38
3654,0.15,-0.76,-3.84,-3.13
3655,-0,0,-3.86,-2.27
3656,0.13,-0.81,-3.73,-2.19
3657,0.1,0.14,-3.74,-1.31
3658,0.11,0.11,-3.71,-1.4
3659,0.08,-0.3,-3.69,-1.46
3660,0.08,-0.33,-3.65,-1.11
3661,0.1,-0.77,-3.61,-0.74
3662,0.04,-0.58,-3.59,0.05
3663,0.04,0.08,-3.52,0.63
3664,-0,0,-3.44,0.53
3665,0.01,0.05,-3.33,0.51
3666,0,0.02,-3.22,0.44
3667,0.01,-0.49,-3.12,0.4
3668,-0.01,-0.34,-3.02,0.88
3669,-0.02,0.05,-2.91,1.19
3670,-0.05,0.13,-2.79,1.1
3671,-0.03,-0.2,-2.64,0.93
3672,-0.09,-0.33,-2.53,1.1
3673,-0.08,-0.72,-2.36,1.39
3674,0.08,-0.85,-2.2,2.07
3675,-0.04,-0.32,-2.21,2.85
3676,-0.01,0.08,-2.09,3.07
3677,-0.07,0.18,-2.01,2.89
3678,-0.06,-0.12,-1.87,2.61
3679,-0.05,-0.2,-1.76,2.65
3680,-0.04,-0.09,-1.65,2.76
3681,-0.01,0.05,-1.55,2.76
3682,-0.08,0.12,-1.49,2.62
3683,-0.03,-0.39,-1.36,2.41
3684,-0.02,-0.24,-1.29,2.72
3685,-0,0.11,-1.23,2.87
3686,0.01,0.32,-1.19,2.66
3687,0,0,-1.15,2.25
3688,-0.01,-0.18,-1.11,2.17
3689,-0.01,-0.11,-1.07,2.28
3690,-0.21,0.53,-1.02,2.31
3691,-0.11,0.3,-0.78,1.71
3692,-0.1,0.51,-0.64,1.35
3693,-0.04,0.18,-0.52,0.8
3694,-0.11,-0.06,-0.47,0.59
3695,-0.13,0.03,-0.34,0.63
3696,-0.16,-0.14,-0.19,0.57
3697,0,0,-0.03,0.69
3698,-0.22,0.61,-0.03,0.67
3699,-0.2,0.55,0.2,0.04
3700,-0.18,0.42,0.39,-0.51
3701,-0.15,-0.12,0.56,-0.91
3702,-0.2,0.22,0.69,-0.76
3703,-0.48,0.53,0.86,-0.96
3704,-0.41,-0.15,1.32,-1.46
3705,-0.53,-0.46,1.68,-1.26
3706,-2.86,0.64,2.16,-0.76
3707,-0.95,-0.63,4.94,-1.37
3708,-0.87,-0.78,5.73,-0.7
3709,-0.77,-0.78,6.41,0.1
3710,-0.62,-0.33,6.96,0.88
3711,-0.45,-0.01,7.34,1.18
3712,-0.27,-0.82,7.55,1.15
3713,0.05,-0.08,7.57,1.93
3714,-0.02,0.28,7.27,1.94
3715,-0.03,0.13,7.04,1.6
3716,-0.09,-0.16,6.83,1.42
3717,-0.24,-0.3,6.69,1.53
3718,-0.52,-0.28,6.71,1.78
3719,-0,-0,7,2
3720,-1.06,-0.18,6.77,1.93
3721,-1.51,-0.5,7.6,2.05
3722,-1.78,-0.28,8.86,2.48
3723,-1.71,-0.27,10.34,2.68
3724,-2.73,-0.05,11.7,2.86
3725,-0.62,0.12,14.04,2.82
3726,-0.24,0.14,14.19,2.6
3727,-0.01,-0.17,13.96,2.38
3728,0.14,-0.16,13.5,2.46
3729,0.36,-0.33,12.91,2.54
3730,0.02,-0.05,12.12,2.79
3731,-0.04,-0.23,11.69,2.74
3732,-0.11,0.53,11.35,2.88
3733,-0.46,0.93,11.08,2.26
3734,-0.4,0.44,11.17,1.25
3735,-0.5,0.66,11.2,0.77
3736,-0.6,1.16,11.32,0.08
3737,-0.81,1.38,11.55,-1.08
3738,-0.84,1.87,11.97,-2.42
3739,-0.75,2.08,12.41,-4.22
3740,-0.77,2.46,12.75,-6.16
3741,-0.72,2.42,13.1,-8.41
3742,-0,-0,13.38,-10.55
3743,-0.61,2.77,12.93,-10.2
3744,-0.44,2.39,13.11,-12.63
3745,-0.53,3.75,13.11,-14.6
3746,-0.22,1.71,13.21,-17.86
3747,-0.19,1.17,12.98,-18.97
3748,-0.1,0.86,12.74,-19.51
3749,0.08,0.78,12.42,-19.72
3750,-0.02,0.69,11.92,-19.85
3751,-0,-0,11.54,-19.88
3752,-0.01,0.28,11.16,-19.21
3753,-0.05,0.61,10.8,-18.85
3754,-0.3,0.52,10.49,-18.84
3755,-0.27,0.18,10.44,-18.72
3756,-0.3,0.11,10.36,-18.28
3757,-0.34,0.15,10.32,-17.78
3758,-0.28,0.24,10.32,-17.34
3759,-0.25,0.12,10.25,-17
3760,-0.24,0.41,10.16,-16.56
3761,-0.14,0.1,10.06,-16.42
3762,-0.17,0.27,9.86,-15.97
3763,-0.16,0.37,9.71,-15.7
3764,-0,-0,9.55,-15.55
3765,-0.14,0.25,9.23,-15.03
3766,-0.36,0.26,9.06,-14.78
3767,-0.15,0.01,9.12,-14.55
3768,-0.1,0.19,8.96,-14.07
3769,-0.06,0.1,8.76,-13.79
3770,-0.05,-0.1,8.53,-13.43
3771,0.08,0.06,8.29,-12.88
3772,0.12,-0.35,7.94,-12.52
3773,0.06,0.03,7.55,-11.75
3774,0,-0,7.24,-11.38
3775,0.56,-0.54,7,-11
3776,0.66,-1.35,6.2,-10.09
3777,0.9,-1.56,5.33,-8.41
3778,0.69,-1.1,4.26,-6.57
3779,0.78,-0.47,3.42,-5.25
3780,0.94,-0.5,2.53,-4.61
3781,0.97,-0.54,1.51,-3.95
3782,0.94,-0.32,0.49,-3.29
3783,0.92,-0.36,-0.47,-2.86
3784,0.79,-0.24,-1.38,-2.41
3785,0.58,-0.04,-2.12,-2.09
3786,0.5,-0.17,-2.63,-1.98
3787,0.44,-0.39,-3.04,-1.74
3788,0.39,-0.42,-3.38,-1.3
3789,0.37,-0.31,-3.66,-0.84
3790,1.04,-2.5,-3.91,-0.5
3791,0.14,-0.49,-4.82,2.01
3792,0.06,-0.47,-4.8,2.44
3793,-0.02,-0.62,-4.7,2.83
3794,-0.14,-0.4,-4.52,3.36
3795,-0.31,-0.59,-4.23,3.64
3796,-0.38,-0.34,-3.78,4.11
3797,-0.38,-0.37,-3.27,4.32
3798,-0.37,-0.14,-2.78,4.54
3799,-0.38,-0.09,-2.31,4.53
3800,-0.34,-0.26,-1.85,4.46
3801,-0.35,0,-1.45,4.57
3802,-0.22,-0.29,-1.05,4.42
3803,-0.07,0.02,-0.8,4.56
3804,0.05,-0.03,-0.7,4.39
3805,0.19,-0.26,-0.73,4.27
3806,0.25,-0.22,-0.9,4.39
3807,0.32,0.12,-1.11,4.46
3808,0.4,-0.21,-1.39,4.19
3809,0.37,-0.16,-1.75,4.26
3810,1.4,-1.13,-2.06,4.28
3811,0.18,-0.73,-3.39,5.26
3812,0.12,-0.36,-3.46,5.82
3813,0.05,0.15,-3.46,5.98
3814,0.06,-0.31,-3.4,5.63
3815,0.18,-0.13,-3.34,5.75
3816,0.05,-0.03,-3.41,5.69
3817,-0.05,-0.47,-3.35,5.53
3818,-0.25,0.23,-3.18,5.82
3819,-0.44,-1.95,-2.82,5.39
3820,-1.02,2.95,-2.28,7.16
3821,-1.05,-2.67,-1.19,3.97
3822,-1.58,0.2,-0.1,6.5
3823,-2.13,0.41,1.49,6.09
3824,-2.51,0.39,3.57,5.48
3825,-2.96,0.22,5.96,4.91
3826,-9.44,6.94,8.72,4.53
3827,-3.02,2.59,17.86,-2.56
3828,-2.75,2.46,20.28,-5.06
3829,-2.42,2.81,22.36,-7.35
3830,-2.1,3.73,24.04,-9.92
3831,-1.6,4.27,25.34,-13.32
3832,-1.13,5.39,26.1,-17.14
3833,-0.89,-0.03,26.35,-21.97
3834,-0.51,-0.39,26.37,-21.21
3835,-0.19,-0.16,26,-20.11
3836,0.18,-0.07,25.32,-19.28
3837,0.54,-0.57,24.3,-18.57
3838,0.82,-0.11,22.95,-17.38
3839,1.49,-5.32,21.36,-16.69
3840,1.45,-4.9,19.16,-10.81
3841,1.78,-3.73,17.08,-5.55
3842,2.15,-2.93,14.73,-1.63
3843,5.12,-8.7,12.09,1.35
3844,2.19,-2.52,6.57,10.01
3845,2.24,-1.99,4.16,12.2
3846,2.15,-2.93,1.78,13.78
3847,1.69,-1.57,-0.43,16.26
3848,1.75,-1.41,-2.11,17.28
3849,1.54,-1.94,-3.78,18.12
3850,1.42,-3.07,-5.19,19.45
3851,1.16,-1.14,-6.44,21.87
3852,0.9,-1.42,-7.39,22.28
3853,0.85,-3.34,-8.04,22.96
3854,0.63,-2.06,-8.63,25.53
3855,0.57,-3.74,-8.97,26.74
3856,0.36,-1.58,-9.24,29.58
3857,0.04,-0.66,-9.29,30.17
3858,-0.18,0.38,-9.03,29.83
3859,-0.15,0.28,-8.55,28.45
3860,-0.11,-0.29,-8.11,27.22
3861,-0.11,0.43,-7.73,26.59
3862,-0.06,0.29,-7.36,25.28
3863,0.02,0.27,-7.06,24.14
3864,0.06,0.39,-6.84,23.07
3865,0.08,-0.27,-6.67,21.91
3866,0.13,0.43,-6.53,21.45
3867,0.12,-0.61,-6.45,20.3
3868,0.07,0.66,-6.35,20.23
3869,0.06,0.47,-6.21,18.9
3870,0.06,0.42,-6.06,17.8
3871,0.06,0.06,-5.92,16.79
3872,0.07,0.17,-5.78,16.17
3873,-0.02,0.49,-5.66,15.46
3874,-0.09,0.11,-5.45,14.46
3875,-0.13,0.16,-5.18,13.86
3876,-0.14,0.38,-4.87,13.24
3877,-0.15,0.1,-4.57,12.42
3878,-0.56,0.64,-4.27,11.91
3879,-0.05,-0.11,-3.57,10.87
3880,-0.03,0.28,-3.4,10.62
3881,-0,0.08,-3.25,9.98
3882,0.04,0.22,-3.15,9.58
3883,0.06,0.13,-3.08,9.03
3884,0.05,-0.02,-3.04,8.6
3885,0.01,0.45,-2.99,8.33
3886,0,0.4,-2.9,7.6
3887,-0.01,-0.41,-2.81,6.94
3888,0,-0.18,-2.7,7.12
3889,0.05,0.13,-2.61,7.06
3890,0.06,-0.35,-2.58,6.7
3891,0.06,-0.31,-2.55,6.82
3892,0.08,0.51,-2.52,6.9
3893,0.16,-0.18,-2.52,6.16
3894,0.18,-0.17,-2.59,6.14
3895,0.22,-0.85,-2.69,6.1
3896,0.26,0.34,-2.82,6.75
3897,0.29,-0.74,-2.99,6.18
3898,1.37,-2.16,-3.18,6.71
3899,0.41,-1.43,-4.45,8.64
3900,0.48,-0.92,-4.71,9.78
3901,0.64,-1.81,-5.04,10.38
3902,0.73,-1.87,-5.51,11.84
3903,0.78,-1.56,-6.05,13.31
3904,0.71,-2.26,-6.63,14.42
3905,0.62,-1.84,-7.11,16.2
3906,0.43,-2.48,-7.5,17.5
3907,0.25,-0.97,-7.67,19.4
3908,0.07,-1.49,-7.66,19.73
3909,-0.03,-0.95,-7.48,20.56
3910,-0.11,-0.61,-7.2,20.83
3911,-0.19,-0.72,-6.85,20.74
3912,-1.27,0.81,-6.44,20.78
3913,-0.31,0.66,-4.96,19.27
3914,-0.23,1.26,-4.48,17.97
3915,-0.16,1.51,-4.1,16.11
3916,-0.11,1.86,-3.8,14.07
3917,-0.05,1.83,-3.57,11.74
3918,-0.06,1.9,-3.4,9.52
3919,-0.02,1.67,-3.23,7.3
3920,-0.02,1.95,-3.1,5.39
3921,0.03,1.75,-2.98,3.27
3922,0.01,1.88,-2.91,1.41
3923,0.06,1.04,-2.82,-0.51
3924,0.02,1.45,-2.79,-1.54
3925,0.06,1.33,-2.71,-2.94
3926,0.01,0.7,-2.68,-4.17
3927,0,0.75,-2.61,-4.73
3928,-0.15,0.24,-2.52,-5.33
3929,-0.11,-0.26,-2.29,-5.39
3930,-0.13,-0.88,-2.1,-4.95
3931,-0.13,-1.73,-1.91,-3.9
3932,-0.08,-1.1,-1.72,-2.04
3933,-0.06,-2.48,-1.58,-0.88
3934,-0.05,-2.65,-1.47,1.63
3935,-0.02,-3.03,-1.37,4.23
3936,0,-2.5,-1.3,7.11
3937,0.09,-3.05,-1.26,9.38
3938,0.14,-2.63,-1.31,12.11
3939,0.14,-2.09,-1.4,14.34
3940,0.14,-2.49,-1.5,15.95
3941,0.1,-1.39,-1.58,17.91
3942,0.63,-2.77,-1.63,18.7
3943,0.17,0.04,-2.21,20.85
3944,0.2,-0.17,-2.3,20.12
3945,0.16,-0.03,-2.43,19.62
3946,0.15,0.28,-2.51,18.99
3947,0.2,0.67,-2.58,18.08
3948,0.2,0.62,-2.7,16.81
3949,0.15,0.37,-2.8,15.63
3950,0.14,0.62,-2.87,14.74
3951,0.11,1.05,-2.91,13.63
3952,0.15,1.45,-2.93,12.12
3953,0.21,1.18,-2.98,10.27
3954,0.23,1.38,-3.09,8.75
3955,0.37,1.42,-3.22,7.08
3956,0.35,1.05,-3.47,5.43
3957,0.33,1.67,-3.71,4.19
3958,0.3,1.7,-3.91,2.39
3959,0.41,1.28,-4.08,0.61
3960,0.38,1.51,-4.35,-0.69
3961,0.71,3.99,-4.59,-2.18
3962,0,1.14,-4.59,-2.18
3963,-0.05,1.17,-4.44,-3.24
3964,-0.07,0.87,-4.24,-4.3
3965,-0.08,1.13,-4.04,-5.02
3966,-0.06,0.92,-3.82,-5.99
3967,0.03,0.1,-3.63,-6.71
3968,0.01,0.73,-3.54,-6.59
3969,-0.1,-0.6,-3.43,-7.09
3970,-0.21,-0.34,-3.21,-6.26
3971,-0.18,-0.55,-2.9,-5.71
3972,-0.05,-0.48,-2.62,-4.97
3973,-0.04,-0.55,-2.48,-4.33
3974,0.42,-2.02,-2.36,-3.63
3975,0.06,-0.66,-2.7,-1.49
3976,0.09,-1.05,-2.67,-0.78
3977,0.12,-1.36,-2.67,0.3
3978,0.23,-0.68,-2.7,1.66
3979,0.33,-1.22,-2.84,2.29
3980,0.33,-1.64,-3.07,3.43
3981,0.33,-0.63,-3.31,4.95
3982,0.3,-1.62,-3.52,5.42
3983,0.35,-1.51,-3.7,6.85
3984,0.34,-0.99,-3.93,8.13
3985,0.27,-0.89,-4.14,8.85
3986,0.28,-1.22,-4.28,9.45
3987,0.23,-1.79,-4.41,10.35
3988,0.21,-1.15,-4.49,11.8
3989,0.04,-1.23,-4.55,12.55
3990,-0.06,-1.24,-4.44,13.37
3991,0.13,-1.14,-4.23,14.16
3992,0.55,-0.38,-4.22,14.83
3993,0.03,0.17,-4.63,14.71
3994,-0.09,1.35,-4.5,14.05
3995,-0.09,0.44,-4.26,12.23
3996,-0.03,1.34,-4.04,11.38
3997,-0.03,1.38,-3.87,9.66
3998,-0.09,1.3,-3.71,7.97
3999,-0.18,1.98,-3.5,6.4
4000,-0.15,3.03,-3.2,4.21
4001,-0.01,1.85,-2.94,1.03
4002,0,-0,-2.83,-0.85
4003,-0.08,1.42,-2.73,-0.82
4004,-0.06,1.22,-2.56,-2.22
4005,-0.24,4.49,-2.42,-3.36
4006,-0.01,0.96,-2.42,-3.36
4007,0.03,0.73,-2.32,-4.21
4008,-0.08,0.33,-2.28,-4.8
4009,-0.04,0.46,-2.12,-4.97
4010,-0.26,-0.04,-2.01,-5.26
4011,-0.09,-0.18,-1.69,-5.04
4012,-0.08,0.11,-1.54,-4.7
4013,-0.01,-0.08,-1.41,-4.65
4014,0.07,-0.14,-1.35,-4.42
4015,0.03,-0.04,-1.38,-4.13
4016,-0.07,-0.52,-1.36,-3.96
4017,-0.07,0.25,-1.25,-3.3
4018,-0.02,-1.11,-1.14,-3.44
4019,0.03,-0.75,-1.08,-2.22
4020,0.09,-0.45,-1.07,-1.39
4021,0,0,-1.13,-0.9
4022,0.09,-1.37,-1.09,-0.87
4023,0,-0.64,-1.14,0.53
4024,0.01,-1.31,-1.11,1.15
4025,0.01,-1.25,-1.08,2.42
4026,-0.02,-0.86,-1.06,3.59
4027,-0.05,-0.4,-1,4.34
4028,-0.11,0.16,-0.92,4.6
4029,-0.1,0.53,-0.79,4.28
4030,-0.18,0.84,-0.66,3.62
4031,0.01,0.99,-0.46,2.65
4032,0.19,3.11,-0.45,1.57
4033,0.08,1.26,-0.62,-1.59
4034,0.07,1.04,-0.68,-2.8
4035,0.08,1.55,-0.73,-3.75
4036,0.2,1.4,-0.79,-5.17
4037,0.27,1.39,-0.97,-6.39
4038,0.17,1.6,-1.2,-7.57
4039,-0.25,3.03,-1.33,-8.91
4040,-0.23,1.11,-1.03,-11.64
4041,-0.24,0.66,-0.77,-12.36
4042,-0.28,0.39,-0.51,-12.61
4043,-0.31,-0.06,-0.21,-12.58
4044,0,-0,0.1,-12.1
4045,-0.32,-0.04,0.1,-11.7
4046,-0.26,0.11,0.41,-11.27
4047,-1.68,-1.99,0.66,-11
4048,-1.13,-0.81,2.31,-8.64
4049,-0.48,-0.63,3.36,-7.55
4050,-0.55,-0.62,3.73,-6.66
4051,-0.58,-0.29,4.16,-5.82
4052,-0.63,-1.15,4.6,-5.34
4053,-0,-0,5.07,-4.01
4054,-0.63,-0.59,4.9,-3.88
4055,-0.47,-0.5,5.37,-3.16
4056,-0.34,-0.32,5.66,-2.56
4057,-0.12,-0.18,5.81,-2.15
4058,-0.06,-0.21,5.74,-1.9
4059,-0.11,0.31,5.61,-1.62
4060,-0.34,0.08,5.53,-1.88
4061,-0.07,0.18,5.69,-1.9
4062,-0.12,-0.31,5.57,-2.01
4063,-0.28,0.59,5.5,-1.64
4064,-0.8,0.5,5.6,-2.17
4065,-0.15,0.08,6.21,-2.6
4066,-0.06,-0.05,6.16,-2.59
4067,-0.08,-0.08,6.02,-2.46
4068,-0.11,0.41,5.9,-2.29
4069,-0.22,-0.15,5.81,-2.63
4070,-0.09,-0.05,5.83,-2.39
4071,-0.08,-0.42,5.73,-2.26
4072,-0.03,-0.18,5.62,-1.76
4073,-0.03,-0.31,5.47,-1.52
4074,0.02,-0,5.31,-1.17
4075,0.07,-0.18,5.11,-1.13
4076,0,-0,4.87,-0.91
4077,0.29,0.29,4.71,-0.88
4078,0.36,0.26,4.27,-1.14
4079,0.23,0.06,3.76,-1.36
4080,0.31,0.13,3.41,-1.38
4081,1.57,0.23,2.99,-1.46
4082,1.23,0.05,1.31,-1.64
4083,1.33,-0.21,0.04,-1.64
4084,1.12,0.3,-1.29,-1.37
4085,0.87,-0.36,-2.37,-1.63
4086,1.17,0.03,-3.16,-1.21
4087,0.06,-0.26,-4.23,-1.2
4088,0.04,-0.43,-4.15,-0.9
4089,0.09,0.11,-4.05,-0.44
4090,0.04,-0.79,-4.01,-0.54
4091,-0.03,-0.81,-3.91,0.27
4092,0.04,-0.36,-3.75,1.07
4093,0.1,-0.35,-3.67,1.4
4094,0.01,0.06,-3.65,1.7
4095,-0.12,-0.04,-3.54,1.58
4096,-0.16,-0.03,-3.3,1.56
4097,-0.07,0.02,-3.03,1.54
4098,-0,-0,-2.86,1.47
4099,0,-0.37,-2.76,1.42
4100,-0.01,-0.3,-2.67,1.74
4101,-0.05,-0.37,-2.58,1.98
4102,-0.3,-0.86,-2.44,2.29
4103,-0.26,-0.16,-2.06,3.08
4104,-0.25,-0.52,-1.73,3.14
4105,-0.12,-0.57,-1.42,3.56
4106,-0.13,-0.69,-1.25,4.01
4107,-0.24,-1.34,-1.08,4.56
4108,-0,-0,-0.79,5.75
4109,-0.05,-0.19,-0.77,5.56
4110,-0.14,-0.71,-0.69,5.56
4111,-0.43,-1.18,-0.53,6.09
4112,-0.31,-1.11,-0.09,7.06
4113,-0.34,-0.22,0.23,7.94
4114,-0.27,0.23,0.56,7.89
4115,-0.14,0.12,0.81,7.4
4116,-0.28,-0.21,0.92,7.03
4117,-0.29,0.08,1.17,7.01
4118,-0.32,-0.12,1.43,6.69
4119,-0.34,0.25,1.7,6.59
4120,-0.26,-0.47,1.98,6.12
4121,0,0,2.17,6.39
4122,-0.21,-0.05,2.1,6.18
4123,-0.27,-0.23,2.24,6.02
4124,-0.22,0.13,2.44,6.05
4125,0.13,-0.2,2.58,5.72
4126,0.12,-0.27,2.37,5.73
4127,0.08,-0.2,2.17,5.81
4128,-0.01,-0.24,2.02,5.82
4129,-0.06,-0.5,1.96,5.86
4130,-0.04,-0.12,1.96,6.17
4131,0,-0,1.93,6.08
4132,0.09,-0.2,1.86,5.89
4133,0.12,0.03,1.72,5.89
4134,0.13,-0.11,1.54,5.66
4135,0.09,-0.09,1.36,5.58
4136,-0.23,-0.61,1.23,5.48
4137,-0.08,-0.59,1.41,5.91
4138,-0.18,-0.29,1.44,6.3
4139,-0.15,-0.15,1.57,6.37
4140,-0,-0,1.67,6.31
4141,0.07,-0.67,1.62,6.1
4142,0.32,-0.04,1.49,6.57
4143,0.44,0.35,1.12,6.39
4144,0.36,0.27,0.65,5.83
4145,0.28,0.4,0.27,5.37
4146,0.15,0.15,-0.02,4.79
4147,0.07,0.34,-0.17,4.48
4148,-0.02,-0.2,-0.23,3.98
4149,-0.02,0.48,-0.2,4.05
4150,-0.12,-0.02,-0.18,3.43
4151,-0.29,0.03,-0.05,3.33
4152,-0.43,-0.49,0.24,3.19
4153,-0.67,-0.57,0.66,3.58
4154,-0.86,-0.16,1.31,4.03
4155,-4.19,1.99,2.12,4.06
4156,-0.36,0.29,6.23,1.94
4157,-0.14,-0.12,6.38,1.58
4158,-0.03,0.48,6.31,1.65
4159,-0.01,0.86,6.13,1.12
4160,0.01,0.88,5.93,0.23
4161,-0.02,0.74,5.73,-0.66
4162,-0.12,0.73,5.56,-1.38
4163,0.05,0.51,5.49,-2.06
4164,0.16,0.62,5.25,-2.5
4165,0.2,0.51,4.92,-3.04
4166,0.11,0.88,4.55,-3.45
4167,-0.01,0.32,4.28,-4.22
4168,-0.09,0.6,4.15,-4.39
4169,0.02,0.29,4.1,-4.85
4170,0.23,0.39,3.95,-4.98
4171,0.4,0.36,3.58,-5.2
4172,0.58,0.8,3.06,-5.38
4173,2.6,1.03,2.38,-6
4174,2.04,-0.26,-0.3,-6.83
4175,2.34,-0.55,-2.33,-6.34
4176,2.89,-0.7,-4.59,-5.58
4177,3.8,-1.04,-7.33,-4.69
4178,3.71,0.18,-10.89,-3.5
4179,3.62,-0,-14.24,-3.56
4180,2.88,-0.09,-17.38,-3.43
4181,1.88,-0.12,-19.67,-3.24
4182,1.07,0.04,-20.9,-3
4183,0.57,-0.31,-21.28,-2.95
4184,0.22,-0.39,-21.13,-2.54
4185,-0.04,-0.15,-20.65,-2.06
4186,-0.3,-0.53,-19.92,-1.84
4187,-0.68,0.29,-18.96,-1.25
4188,-4.24,-1.03,-17.64,-1.5
4189,-1.68,-0.44,-12.81,-0.42
4190,-2.34,-0.23,-10.71,0.03
4191,-2.39,0.35,-8.01,0.26
4192,-2.17,0.31,-5.36,-0.1
4193,-1.77,0.19,-3.01,-0.4
4194,-1.09,0.03,-1.14,-0.58
4195,-0.68,-0.15,-0.01,-0.59
4196,-0.45,-0.12,0.67,-0.43
4197,-0.45,0.27,1.11,-0.3
4198,-0.35,0.44,1.52,-0.56
4199,-0.22,0.04,1.81,-0.98
4200,-0.08,0.1,1.97,-0.99
4201,0.07,-0.32,1.99,-1.05
4202,0.02,-0.18,1.85,-0.7
4203,-0.15,-0.23,1.77,-0.5
4204,-0.15,0.4,1.86,-0.25
4205,-0.27,0.94,1.95,-0.64
4206,-0.18,0.4,2.16,-1.56
4207,-0.03,0.05,2.27,-1.9
4208,-0.01,0.14,2.22,-1.88
4209,-0.08,0.36,2.16,-1.96
4210,-0.15,0.18,2.17,-2.25
4211,-0.21,-0.17,2.24,-2.35
4212,-0.17,0.06,2.38,-2.1
4213,-0.25,-0.14,2.48,-2.1
4214,-0.28,0.4,2.65,-1.89
4215,-0.1,0.24,2.84,-2.23
4216,0.12,-0.26,2.85,-2.39
4217,0.13,-0.51,2.64,-2.05
4218,-0.12,0.38,2.42,-1.47
4219,-0.23,-0.59,2.46,-1.79
4220,-0.12,0.24,2.6,-1.14
4221,-0.11,0.15,2.63,-1.34
4222,-0.1,-0.27,2.65,-1.45
4223,-0.06,-0.28,2.66,-1.13
4224,-0.06,-0.13,2.64,-0.81
4225,-0.09,0.02,2.61,-0.66
4226,-0.06,0.5,2.62,-0.66
4227,0.04,0.04,2.58,-1.14
4228,0.06,-0.24,2.45,-1.15
4229,-0.01,0.08,2.31,-0.87
4230,0,0.04,2.25,-0.92
4231,-0.01,0.32,2.17,-0.93
4232,-0.08,0.04,2.11,-1.22
4233,-0.19,0.26,2.12,-1.22
4234,-0.13,-0.13,2.24,-1.44
4235,-0.14,0.22,2.3,-1.26
4236,-0.16,0.2,2.36,-1.43
4237,-0.37,0.9,2.44,-1.58
4238,-0.03,-0.08,2.73,-2.43
4239,-0.08,-0.06,2.67,-2.27
4240,-0.11,0.26,2.66,-2.14
4241,-0.13,-0.07,2.68,-2.33
4242,0.24,0.61,2.72,-2.18
